data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,longitude,latitude,Location 1
Pre May 16,X000257,COMPLETED,2009,Melbourne (CBD),94,399-411 Elizabeth Street MELBOURNE VIC 3000,103218,,,,,5,34,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9606404,-37.80955762,POINT (144.9606404 -37.80955762)
Pre May 16,X000294,COMPLETED,2007,Melbourne (CBD),104,453-459 Elizabeth Street MELBOURNE VIC 3000,103229,,,,,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,144.960166,-37.80845865,POINT (144.960166 -37.80845865)
Pre May 16,X000511,COMPLETED,2014,North Melbourne,362,587-589 Elizabeth Street MELBOURNE VIC 3000,103244,,,,,10,55,0,28,27,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,144.9581241,-37.80460726,POINT (144.9581241 -37.80460726)
Pre May 16,X000512,COMPLETED,2007,North Melbourne,362,591-593 Elizabeth Street MELBOURNE VIC 3000,103245,,,,,7,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9580838,-37.80452349,POINT (144.9580838 -37.80452349)
Pre May 16,X000958,COMPLETED,2015,Parkville,919,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,103256,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000","94,402",0,0,0,0,0,0,144.9566698,-37.80019271,POINT (144.9566698 -37.80019271)
Pre May 16,X000364,COMPLETED,2013,Carlton,239,786-798 Elizabeth Street MELBOURNE VIC 3000,103257,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000",0,0,0,0,0,0,0,144.9582638,-37.80007242,POINT (144.9582638 -37.80007242)
Pre May 16,X000401,COMPLETED,2010,Carlton,260,660-674 Elizabeth Street MELBOURNE VIC 3000,103268,,,,,10,0,0,0,0,0,0,0,0,191,0,0,0,0,0,"1,088",0,0,0,0,0,0,0,0,0,0,0,144.9584959,-37.80279165,POINT (144.9584959 -37.80279165)
Pre May 16,X000400,COMPLETED,2011,Carlton,260,Elan Apartments 634-640 Elizabeth Street MELBOURNE VIC 3000,103275,,,,,11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9587732,-37.80338509,POINT (144.9587732 -37.80338509)
Pre May 16,X000405,COMPLETED,2009,Carlton,261,536-542 Elizabeth Street MELBOURNE VIC 3000,103287,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,260",0,0,0,0,0,0,0,0,0,0,0,144.9596983,-37.80545065,POINT (144.9596983 -37.80545065)
Pre May 16,X000295,COMPLETED,2014,Melbourne (CBD),105,410-420 Elizabeth Street MELBOURNE VIC 3000,103303,,,,,55,487,0,189,288,10,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,137,202,0,144.961157,-37.80894871,POINT (144.961157 -37.80894871)
Pre May 16,X000161,COMPLETED,2003,Melbourne (CBD),65,222-260 Elizabeth Street MELBOURNE VIC 3000,103312,,,,,21,225,0,0,0,0,0,0,0,0,0,135,135,0,0,0,"2,103",0,0,0,0,0,0,0,0,0,0,144.9628825,-37.81270208,POINT (144.9628825 -37.81270208)
Pre May 16,X000020,COMPLETED,2014,Melbourne (CBD),15,River View House 274-282 Flinders Street MELBOURNE VIC 3000,103328,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,144.9650858,-37.81765999,POINT (144.9650858 -37.81765999)
Pre May 16,X000556,COMPLETED,2011,North Melbourne,379,North Melbourne Primary School 200-214 Errol Street NORTH MELBOURNE VIC 3051,103480,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,144.9515714,-37.79832324,POINT (144.9515714 -37.79832324)
Pre May 16,X000525,COMPLETED,2013,North Melbourne,370,130-140 Errol Street NORTH MELBOURNE VIC 3051,103494,,,,,5,29,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,144.9501887,-37.80183594,POINT (144.9501887 -37.80183594)
Pre May 16,X000029,COMPLETED,2005,Melbourne (CBD),17,11-37 Exhibition Street MELBOURNE VIC 3000,103592,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,255",0,0,0,0,0,0,0,0,0,0,0,144.9717264,-37.81546126,POINT (144.9717264 -37.81546126)
Pre May 16,X000111,COMPLETED,2009,Melbourne (CBD),47,113-149 Exhibition Street MELBOURNE VIC 3000,103597,,,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,619","1,250",0,0,0,0,0,0,0,0,0,0,144.9701094,-37.81281423,POINT (144.9701094 -37.81281423)
Pre May 16,X000112,COMPLETED,2006,Melbourne (CBD),47,113-149 Exhibition Street MELBOURNE VIC 3000,103597,,,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,354",535,0,0,0,0,0,0,0,0,0,0,144.9701094,-37.81281423,POINT (144.9701094 -37.81281423)
Pre May 16,X000118,COMPLETED,2011,Melbourne (CBD),48,136-144 Exhibition Street MELBOURNE VIC 3000,103623,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,144.9711072,-37.81240242,POINT (144.9711072 -37.81240242)
Pre May 16,X000092,COMPLETED,2003,Melbourne (CBD),38,96-102 Exhibition Street MELBOURNE VIC 3000,103628,,,,,10,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9714494,-37.81330117,POINT (144.9714494 -37.81330117000001)
Pre May 16,X000235,COMPLETED,2009,Melbourne (CBD),87,Fraser Place Melbourne 17-19 Exploration Lane MELBOURNE VIC 3000,103631,,,,,14,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,130,0,0,0,0,0,0,0,0,0,0,144.9680775,-37.80895367,POINT (144.9680775 -37.80895367)
Pre May 16,X000533,COMPLETED,2005,North Melbourne,375,RMIT Village 5-17 Flemington Road NORTH MELBOURNE VIC 3051,103810,,,,,6,0,0,0,0,0,238,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.955841,-37.80142395,POINT (144.955841 -37.80142395)
Pre May 16,X000544,COMPLETED,2006,North Melbourne,377,47-59 Flemington Road NORTH MELBOURNE VIC 3051,103814,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,41,0,0,0,0,0,0,0,0,0,0,144.9543181,-37.79972957,POINT (144.9543181 -37.79972957)
Pre May 16,X000550,COMPLETED,2012,North Melbourne,378,Unilodge on Villiers Apartments 51-63 Villiers Street NORTH MELBOURNE VIC 3051,103818,,,,,10,0,0,0,0,0,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,0,144.9533473,-37.7989505,POINT (144.9533473 -37.7989505)
Pre May 16,X000555,COMPLETED,2011,North Melbourne,378,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,103824,,,,,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9527049,-37.79844294,POINT (144.9527049 -37.79844294)
Pre May 16,X000988,COMPLETED,2014,Parkville,931,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,103908,,,,,5,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,"9,487",0,0,0,860,0,0,144.9495408,-37.79361764,POINT (144.9495408 -37.79361764)
Pre May 16,X000989,COMPLETED,2011,Parkville,931,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,103908,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","100,000",0,0,0,0,500,0,144.9495408,-37.79361764,POINT (144.9495408 -37.79361764)
Pre May 16,X000022,COMPLETED,2013,Melbourne (CBD),16,167-173 Flinders Lane MELBOURNE VIC 3000,103934,,,,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,144.9688284,-37.81614284,POINT (144.9688284 -37.81614284)
Pre May 16,X000061,COMPLETED,2014,Melbourne (CBD),27,41-43 Exhibition Street MELBOURNE VIC 3000,103968,,,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,800",200,0,0,0,0,0,0,0,0,0,0,144.9715755,-37.81501688,POINT (144.9715755 -37.81501688)
Pre May 16,X001142,COMPLETED,2003,Docklands,"1,112",Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,103980,,,,,19,296,0,0,0,0,0,0,0,0,0,0,0,0,0,269,139,0,0,0,0,0,0,0,0,0,0,144.952474,-37.82287313,POINT (144.952474 -37.82287313)
Pre May 16,X000013,COMPLETED,2009,Melbourne (CBD),11,YHA Melbourne Central 562-564 Flinders Street MELBOURNE VIC 3000,103985,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9556322,-37.82059587,POINT (144.9556322 -37.82059587)
Pre May 16,X000011,COMPLETED,2006,Melbourne (CBD),11,550-554 Flinders Street MELBOURNE VIC 3000,103987,,,,,30,176,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9559669,-37.82038867,POINT (144.9559669 -37.82038867)
Pre May 16,X000010,COMPLETED,2005,Melbourne (CBD),11,546-548 Flinders Street MELBOURNE VIC 3000,103988,,,,,15,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9561483,-37.82050212,POINT (144.9561483 -37.82050212)
Pre May 16,X000009,COMPLETED,2013,Melbourne (CBD),11,532-536 Flinders Street MELBOURNE VIC 3000,103989,,,,,26,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,83,0,144.9564353,-37.82024208,POINT (144.9564353 -37.82024208)
Pre May 16,X000017,COMPLETED,2008,Melbourne (CBD),14,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,104003,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",400,0,0,0,0,0,0,0,0,0,0,144.9627104,-37.81858764,POINT (144.9627104 -37.81858764)
Pre May 16,X000019,COMPLETED,2006,Melbourne (CBD),15,The Empire Apartments 256-268 Flinders Street MELBOURNE VIC 3000,104010,,,,,14,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9656281,-37.81760667,POINT (144.9656281 -37.81760667)
Pre May 16,X000031,COMPLETED,2013,Melbourne (CBD),17,The Duke 142-148 Flinders Street MELBOURNE VIC 3000,104021,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,144.9700863,-37.8164075,POINT (144.9700863 -37.8164075)
Pre May 16,X000032,COMPLETED,2009,Melbourne (CBD),17,The Duke 142-148 Flinders Street MELBOURNE VIC 3000,104021,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,900",0,0,0,0,0,0,0,0,0,0,0,144.9700863,-37.8164075,POINT (144.9700863 -37.8164075)
Pre May 16,X000027,COMPLETED,2014,Melbourne (CBD),17,104-112 Flinders Street MELBOURNE VIC 3000,104026,,,,,12,189,0,91,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9711552,-37.81600514,POINT (144.9711552 -37.81600514)
Pre May 16,X000036,COMPLETED,2012,Melbourne (CBD),17,96-98 Flinders Street MELBOURNE VIC 3000,104028,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,900",200,0,0,0,0,0,0,0,0,0,0,144.971475,-37.81590142,POINT (144.971475 -37.81590142)
Pre May 16,X000034,COMPLETED,2014,Melbourne (CBD),17,82 Flinders Street MELBOURNE VIC 3000,104031,,,,,27,28,0,3,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9719344,-37.81587493,POINT (144.9719344 -37.81587493)
Pre May 16,X000991,COMPLETED,2009,West Melbourne (Industrial),"1,004",620-628 Footscray Road WEST MELBOURNE VIC 3003,104048,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,775",0,0,0,0,0,0,0,0,144.9158128,-37.80594063,POINT (144.9158128 -37.80594063)
Pre May 16,X000289,COMPLETED,2015,Melbourne (CBD),104,151-165 Franklin Street MELBOURNE VIC 3000,104084,,,,,45,782,20,357,369,36,0,0,0,0,0,0,0,0,0,494,"1,060",0,0,0,0,0,0,0,342,293,0,144.9595688,-37.8090435,POINT (144.9595688 -37.8090435)
Pre May 16,X000316,COMPLETED,2009,Melbourne (CBD),115,58-64 Franklin Street MELBOURNE VIC 3000,104101,,,,,11,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9608156,-37.80741732,POINT (144.9608156 -37.80741732)
Pre May 16,X000677,COMPLETED,2003,Kensington,562,1-13 Gatehouse Drive KENSINGTON VIC 3031,104200,,,,,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9202883,-37.79121717,POINT (144.9202883 -37.79121717)
Pre May 16,X000960,COMPLETED,2015,Parkville,920,Royal Melbourne Hospital 300-328 Grattan Street PARKVILLE VIC 3050,104437,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,450",0,0,0,0,0,0,144.9563397,-37.798639,POINT (144.9563397 -37.798639)
Pre May 16,X000368,COMPLETED,2002,Carlton,245,251-257 Cardigan Street CARLTON VIC 3053,104450,,,,,4,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9651041,-37.80077072,POINT (144.9651041 -37.80077072)
Pre May 16,X000434,COMPLETED,2012,Parkville,270,University of Melbourne 156-292 Grattan Street PARKVILLE VIC 3010,104468,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9612401,-37.79675468,POINT (144.9612401 -37.79675468)
Pre May 16,X000435,COMPLETED,2014,Parkville,270,University of Melbourne 156-292 Grattan Street PARKVILLE VIC 3010,104468,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,488",0,0,0,0,0,0,0,144.9612401,-37.79675468,POINT (144.9612401 -37.79675468)
Pre May 16,X000642,COMPLETED,2012,Kensington,512,16-28 Bent Street KENSINGTON VIC 3031,104625,,,,,5,53,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9347421,-37.7955797,POINT (144.9347421 -37.7955797)
Pre May 16,X000578,COMPLETED,2011,West Melbourne (Residential),419,101-107 Hawke Street WEST MELBOURNE VIC 3003,104727,,,,,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9467614,-37.80771071,POINT (144.9467614 -37.80771071)
Pre May 16,X000542,COMPLETED,2011,North Melbourne,377,3-11 High Street NORTH MELBOURNE VIC 3051,104822,,,,,8,0,0,0,0,0,149,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9538188,-37.79958363,POINT (144.9538188 -37.79958363)
Pre May 16,X000671,COMPLETED,2009,Kensington,539,65-69 Hobsons Road KENSINGTON VIC 3031,104829,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,144.9169559,-37.79641837,POINT (144.91695590000003 -37.79641837)
Pre May 16,X000500,COMPLETED,2008,North Melbourne,357,38-40 Howard Street NORTH MELBOURNE VIC 3051,105035,,,,,4,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.954187,-37.8043655,POINT (144.954187 -37.8043655)
Pre May 16,X000497,COMPLETED,2003,North Melbourne,357,22-26 Howard Street NORTH MELBOURNE VIC 3051,105037,,,,,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,144.9543084,-37.80471878,POINT (144.9543084 -37.80471878)
Pre May 16,X000571,COMPLETED,2010,West Melbourne (Residential),413,86-90 Ireland Street WEST MELBOURNE VIC 3003,105092,,,,,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9436122,-37.80656059,POINT (144.9436122 -37.80656059)
Pre May 16,X000569,COMPLETED,2004,West Melbourne (Residential),413,74-80 Ireland Street WEST MELBOURNE VIC 3003,105094,,,,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9438946,-37.80667311,POINT (144.94389460000002 -37.80667311)
Pre May 16,X000572,COMPLETED,2014,West Melbourne (Residential),414,26-32 Ireland Street WEST MELBOURNE VIC 3003,105101,,,,,4,12,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.945337,-37.8074106,POINT (144.945337 -37.8074106)
Pre May 16,X000243,COMPLETED,2014,West Melbourne (Residential),91,55-63 Jeffcott Street WEST MELBOURNE VIC 3003,105106,,,,,14,68,0,64,4,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0,29,0,144.9517978,-37.8121999,POINT (144.9517978 -37.8121999)
Pre May 16,X000280,COMPLETED,2009,West Melbourne (Residential),101,Cityside 50-64 Jeffcott Street WEST MELBOURNE VIC 3003,105111,,,,,15,175,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,144.951613,-37.81157691,POINT (144.951613 -37.81157691)
Pre May 16,X000944,COMPLETED,2011,Melbourne (Remainder),850,Yarra Boathouses 1-7 Boathouse Drive MELBOURNE VIC 3004,105113,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,144.9705641,-37.81990552,POINT (144.9705641 -37.81990552)
Pre May 16,X000359,COMPLETED,2003,Carlton,227,101-111 Neill Street CARLTON VIC 3053,105188,,,,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9716134,-37.79470004,POINT (144.9716134 -37.79470004)
Pre May 16,X000625,COMPLETED,2012,West Melbourne (Industrial),502,133-165 Kensington Road WEST MELBOURNE VIC 3003,105221,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,700",0,0,"5,738",0,0,0,0,0,0,0,0,144.9191747,-37.79963865,POINT (144.9191747 -37.79963865)
Pre May 16,X000006,COMPLETED,2010,Melbourne (CBD),11,27-31 King Street MELBOURNE VIC 3000,105294,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,710",0,0,0,0,0,0,0,0,0,0,0,144.9569486,-37.81975556,POINT (144.9569486 -37.81975556)
Pre May 16,X000179,COMPLETED,2014,Melbourne (CBD),71,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,105318,,,,,3,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9541999,-37.81367556,POINT (144.9541999 -37.81367556)
Pre May 16,X000180,COMPLETED,2005,Melbourne (CBD),71,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,105318,,,,,4,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9541999,-37.81367556,POINT (144.9541999 -37.81367556)
Pre May 16,X000241,COMPLETED,2010,West Melbourne (Residential),91,369-379 King Street WEST MELBOURNE VIC 3003,105325,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,524",232,0,0,0,0,0,0,0,0,0,0,144.9532516,-37.81166295,POINT (144.9532516 -37.81166295)
Pre May 16,X000183,COMPLETED,2002,Melbourne (CBD),72,262-274 King Street MELBOURNE VIC 3000,105376,,,,,18,157,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,144.9549299,-37.81372383,POINT (144.9549299 -37.81372383)
Pre May 16,X000250,COMPLETED,2004,Melbourne (CBD),93,378-392 La Trobe Street MELBOURNE VIC 3000,105477,,,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,962",0,0,0,0,0,0,0,0,0,0,0,144.9580435,-37.81091468,POINT (144.9580435 -37.81091468)
Pre May 16,X000254,COMPLETED,2014,Melbourne (CBD),94,312-318 La Trobe Street MELBOURNE VIC 3000,105483,,,,,24,0,0,0,0,0,379,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9600702,-37.81028876,POINT (144.9600702 -37.81028876)
Pre May 16,X000272,COMPLETED,2008,Melbourne (CBD),97,58-66 La Trobe Street MELBOURNE VIC 3000,105491,,,,,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9669434,-37.80829651,POINT (144.96694340000002 -37.80829651)
Pre May 16,X000398,COMPLETED,2005,Carlton,258,97-113 Leicester Street CARLTON VIC 3053,105509,,,,,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9601751,-37.80336538,POINT (144.9601751 -37.80336538)
Pre May 16,X000392,COMPLETED,2007,Carlton,257,130-138 Leicester Street CARLTON VIC 3053,105522,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,443,0,0,0,0,0,0,0,0,0,0,144.9609861,-37.80298579,POINT (144.9609861 -37.80298579)
Pre May 16,X000389,COMPLETED,2015,Carlton,257,108-128 Leicester Street CARLTON VIC 3053,105523,,,,,14,0,0,0,0,0,414,0,414,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,5,118,0,144.961044,-37.80334797,POINT (144.961044 -37.80334797)
Pre May 16,X000387,COMPLETED,2009,Carlton,257,100-106 Leicester Street CARLTON VIC 3053,105524,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,300",0,0,0,0,0,0,0,0,0,0,0,144.9608578,-37.80370838,POINT (144.96085780000004 -37.80370838)
Pre May 16,X000388,COMPLETED,2011,Carlton,257,100-106 Leicester Street CARLTON VIC 3053,105524,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,300",0,0,0,0,0,0,0,144.9608578,-37.80370838,POINT (144.96085780000004 -37.80370838)
Pre May 16,X000529,COMPLETED,2009,North Melbourne,370,91-101 Leveson Street NORTH MELBOURNE VIC 3051,105618,,,,,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9508063,-37.80197679,POINT (144.9508063 -37.80197679)
Pre May 16,X000519,COMPLETED,2010,North Melbourne,368,17-19 Arden Street NORTH MELBOURNE VIC 3051,105624,,,,,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,144.9517267,-37.8013705,POINT (144.9517267 -37.8013705)
Pre May 16,X000523,COMPLETED,2003,North Melbourne,368,98-104 Leveson Street NORTH MELBOURNE VIC 3051,105628,,,,,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9518209,-37.80175935,POINT (144.9518209 -37.80175935)
Pre May 16,X000518,COMPLETED,2011,North Melbourne,368,15-33 Byron Street NORTH MELBOURNE VIC 3051,105630,,,,,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9518409,-37.80198135,POINT (144.9518409 -37.80198135)
Pre May 16,X000521,COMPLETED,2015,North Melbourne,368,68-82 Leveson Street NORTH MELBOURNE VIC 3051,105632,,,,,4,99,0,51,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,60,0,144.9516987,-37.80250243,POINT (144.95169870000004 -37.80250243)
Pre May 16,X000145,COMPLETED,2005,Melbourne (CBD),58,16-22 Liverpool Street MELBOURNE VIC 3000,105659,,,,,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.971548,-37.81105993,POINT (144.971548 -37.81105993)
Pre May 16,X000173,COMPLETED,2006,Melbourne (CBD),68,23-33 Lonsdale Street MELBOURNE VIC 3000,105669,,,,,29,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9713817,-37.80989265,POINT (144.9713817 -37.80989265)
Pre May 16,X000174,COMPLETED,2003,Melbourne (CBD),68,Unilodge on Lonsdale 35-41 Lonsdale Street MELBOURNE VIC 3000,105670,,,,,22,42,0,0,0,0,226,0,226,0,0,0,0,0,0,69,206,0,0,0,0,0,0,0,0,0,0,144.9711505,-37.80996062,POINT (144.9711505 -37.80996062)
Pre May 16,X000169,COMPLETED,2009,Melbourne (CBD),67,103-105 Lonsdale Street MELBOURNE VIC 3000,105673,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,144.9692533,-37.81049414,POINT (144.9692533 -37.81049414)
Pre May 16,X000171,COMPLETED,2004,Melbourne (CBD),67,139-143 Lonsdale Street MELBOURNE VIC 3000,105680,,,,,16,0,0,0,0,0,0,0,0,0,0,89,89,0,0,146,37,0,0,0,0,0,0,0,0,0,0,144.9682613,-37.81078621,POINT (144.9682613 -37.81078621)
Pre May 16,X000163,COMPLETED,2014,Melbourne (CBD),65,269-321 Lonsdale Street MELBOURNE VIC 3000,105698,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,000",0,0,0,0,0,0,0,0,0,0,144.9639296,-37.81247167,POINT (144.9639296 -37.81247167)
Pre May 16,X000152,COMPLETED,2014,Melbourne (CBD),61,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,,,,,50,584,0,131,434,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9536247,-37.81542152,POINT (144.9536247 -37.81542152)
Pre May 16,X000154,COMPLETED,2013,Melbourne (CBD),61,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,,,,,47,699,0,423,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9536247,-37.81542152,POINT (144.9536247 -37.81542152)
Pre May 16,X000193,COMPLETED,2002,Melbourne (CBD),74,University City Apartments 402-408 Lonsdale Street MELBOURNE VIC 3000,105737,,,,,13,0,0,0,0,0,214,0,214,0,0,0,0,0,0,97,195,0,0,0,0,0,0,0,0,0,0,144.9603272,-37.81245056,POINT (144.9603272 -37.81245056)
Pre May 16,X000190,COMPLETED,2011,Melbourne (CBD),74,364-372 Lonsdale Street MELBOURNE VIC 3000,105742,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,337",0,0,0,0,0,0,0,0,0,0,0,144.96147,-37.81223072,POINT (144.96147 -37.81223072)
